time,open,high,low,close,volume
1985-01-28 14:30:00,125.0,125.0,124.63,124.63,0.0
1985-02-04 14:30:00,126.22,128.65,126.22,128.65,0.0
1985-02-11 14:30:00,127.8,127.88,126.02,126.02,0.0
1985-02-18 14:30:00,125.09,125.48,124.95,124.95,0.0
1985-02-25 14:30:00,123.59,124.84,123.52,124.84,0.0
1985-03-04 14:30:00,125.11,125.11,119.79,119.79,0.0
1985-03-11 14:30:00,119.22,119.72,115.98,116.61,0.0
1985-03-18 14:30:00,116.61,117.84,116.61,117.31,0.0
1985-03-25 14:30:00,115.02,117.36,115.02,117.36,0.0
1985-04-01 14:30:00,118.72,118.72,115.97,115.97,0.0
1985-04-08 14:30:00,115.14,117.5,115.14,117.5,0.0
1985-04-15 14:30:00,117.74,118.84,117.74,118.02,0.0
1985-04-22 14:30:00,117.0,118.16,117.0,117.84,0.0
1985-04-29 13:30:00,116.23,116.23,114.36,115.29,0.0
1985-05-06 13:30:00,114.45,119.75,114.45,119.75,0.0
1985-05-13 13:30:00,120.17,121.66,119.56,121.66,0.0
1985-05-20 13:30:00,123.36,123.36,121.05,121.05,0.0
1985-05-27 13:30:00,119.56,119.64,118.72,119.64,0.0
1985-06-03 13:30:00,119.78,120.1,119.16,119.16,0.0
1985-06-10 13:30:00,119.05,119.05,114.61,115.45,0.0
1985-06-17 13:30:00,114.76,115.8,114.56,115.8,0.0
1985-06-24 13:30:00,117.3,122.14,117.3,122.14,0.0
1985-07-01 13:30:00,122.42,122.42,121.28,121.76,0.0
1985-07-08 13:30:00,120.86,122.84,120.31,122.84,0.0
1985-07-15 13:30:00,123.33,126.61,123.33,125.87,0.0
1985-07-22 13:30:00,125.47,125.89,125.11,125.5,0.0
1985-07-29 13:30:00,123.09,124.55,123.09,124.45,0.0
1985-08-05 13:30:00,123.28,123.28,121.17,121.72,0.0
1985-08-12 13:30:00,121.16,121.16,118.81,118.81,0.0
1985-08-19 13:30:00,118.29,120.38,118.29,119.17,0.0
1985-08-26 13:30:00,119.04,119.04,117.92,118.3,0.0
1985-09-02 13:30:00,117.57,117.57,116.53,117.19,0.0
1985-09-09 13:30:00,117.47,117.47,114.19,114.19,0.0
1985-09-16 13:30:00,113.33,114.01,111.0,114.01,0.0
1985-09-23 13:30:00,115.07,115.07,110.89,111.13,0.0
1985-09-30 13:30:00,110.62,112.540001,109.855003,110.074997,0.0
1985-10-07 13:30:00,110.074997,111.120003,106.75,111.050003,0.0
1985-10-14 13:30:00,111.050003,115.339996,111.050003,114.32,0.0
1985-10-21 13:30:00,114.32,116.105003,113.425003,113.910004,0.0
1985-10-28 14:30:00,113.910004,116.775002,113.205002,116.275002,0.0
1985-11-04 14:30:00,116.275002,119.389999,115.824997,119.260002,0.0
1985-11-11 14:30:00,119.260002,123.099998,119.18,122.175003,0.0
1985-11-18 14:30:00,122.175003,124.334999,121.730003,123.970001,0.0
1985-11-25 14:30:00,123.970001,126.434998,122.815002,126.059998,0.0
1985-12-02 14:30:00,126.059998,129.889999,124.720001,126.955002,0.0
1985-12-09 14:30:00,126.955002,132.169998,126.830002,132.125,0.0
1985-12-16 14:30:00,132.125,133.184998,130.714996,132.259995,0.0
1985-12-23 14:30:00,132.259995,132.259995,129.304993,131.485001,0.0
1985-12-30 14:30:00,131.485001,132.660004,130.0,130.550003,0.0
1986-01-06 14:30:00,130.550003,133.884995,128.054993,129.565002,0.0
1986-01-13 14:30:00,129.565002,133.600006,128.630005,132.770004,0.0
1986-01-20 14:30:00,132.770004,132.789993,128.460007,130.199997,0.0
1986-01-27 14:30:00,130.205002,134.130005,129.794998,132.925003,0.0
1986-02-03 14:30:00,132.925003,137.485001,132.925003,137.419998,0.0
1986-02-10 14:30:00,137.399994,140.630005,137.304993,140.160004,0.0
1986-02-17 14:30:00,140.160004,141.235001,138.940002,141.145004,0.0
1986-02-24 14:30:00,141.164993,141.830002,138.675003,140.425003,0.0
1986-03-03 14:30:00,140.425003,141.770004,139.565002,140.710007,0.0
1986-03-10 14:30:00,140.710007,147.449997,140.710007,147.0,0.0
1986-03-17 14:30:00,147.0,148.785004,145.570007,148.005005,0.0
1986-03-24 14:30:00,148.005005,149.054993,146.205002,148.375,0.0
1986-03-31 14:30:00,148.375,149.934998,146.940002,147.035004,0.0
1986-04-07 14:30:00,147.035004,153.539993,144.830002,152.664993,0.0
1986-04-14 14:30:00,152.664993,159.860001,152.485001,157.660004,0.0
1986-04-21 14:30:00,157.660004,160.625,156.630005,160.460007,0.0
1986-04-28 13:30:00,160.460007,160.949997,153.725006,155.009995,0.0
1986-05-05 13:30:00,155.009995,158.089996,155.009995,157.914993,0.0
