time,open,high,low,close,volume
2016-04-05 17:30:00,2049.08,2053.62,2042.56,2045.17,9262.0
2016-04-06 13:30:00,2045.56,2061.27,2043.09,2060.0,14399.0
2016-04-06 17:30:00,2059.99,2067.33,2053.28,2066.66,9216.0
2016-04-07 13:30:00,2063.01,2063.01,2043.44,2047.91,14399.0
2016-04-07 17:30:00,2047.9,2048.85,2033.8,2041.91,9244.0
2016-04-08 13:30:00,2045.54,2060.63,2045.54,2046.57,14399.0
2016-04-08 17:30:00,2046.57,2052.98,2041.69,2047.6,9203.0
2016-04-11 13:30:00,2050.23,2062.93,2049.42,2054.4,14399.0
2016-04-11 17:30:00,2054.4,2055.87,2041.88,2041.99,9223.0
2016-04-12 13:30:00,2043.72,2059.49,2039.74,2057.05,14399.0
2016-04-12 17:30:00,2057.07,2065.05,2055.87,2061.72,9240.0
2016-04-13 13:30:00,2065.92,2079.93,2065.92,2075.85,14399.0
2016-04-13 17:30:00,2075.85,2083.18,2075.56,2082.42,9221.0
2016-04-14 13:30:00,2082.89,2087.84,2078.13,2084.83,14399.0
2016-04-14 17:30:00,2084.82,2085.25,2081.44,2082.78,9194.0
2016-04-15 13:30:00,2083.1,2083.22,2078.01,2078.86,14399.0
2016-04-15 17:30:00,2078.87,2081.38,2076.31,2080.73,9275.0
2016-04-18 13:30:00,2078.83,2092.92,2073.65,2090.07,14395.0
2016-04-18 17:30:00,2090.06,2094.66,2089.61,2094.34,9438.0
2016-04-19 13:30:00,2096.05,2104.05,2091.68,2097.07,14399.0
2016-04-19 17:30:00,2097.06,2101.05,2096.2,2100.8,9332.0
2016-04-20 13:30:00,2101.52,2106.79,2096.32,2106.04,14399.0
2016-04-20 17:30:00,2106.04,2111.05,2102.18,2102.4,9371.0
2016-04-21 13:30:00,2102.09,2103.78,2093.77,2093.87,14399.0
2016-04-21 17:30:00,2093.86,2095.86,2088.52,2091.48,9570.0
2016-04-22 13:30:00,2091.49,2094.32,2081.2,2083.73,14399.0
2016-04-22 17:30:00,2083.75,2092.51,2083.74,2091.58,9256.0
2016-04-25 13:30:00,2089.37,2089.37,2077.52,2085.07,14399.0
2016-04-25 17:30:00,2085.07,2087.92,2081.61,2087.79,9230.0
2016-04-26 13:30:00,2089.84,2096.87,2085.8,2089.74,14399.0
2016-04-26 17:30:00,2089.74,2091.92,2086.28,2091.7,9280.0
2016-04-27 13:30:00,2092.33,2092.33,2082.31,2087.15,14398.0
2016-04-27 17:30:00,2087.14,2099.89,2084.74,2095.15,9566.0
2016-04-28 13:30:00,2090.93,2099.3,2086.09,2094.33,14399.0
2016-04-28 17:30:00,2094.33,2095.54,2071.62,2075.81,9539.0
2016-04-29 13:30:00,2071.82,2073.85,2052.61,2062.02,14399.0
2016-04-29 17:30:00,2062.03,2069.4,2052.28,2065.3,9282.0
2016-05-02 13:30:00,2067.17,2077.78,2066.11,2077.78,14399.0
2016-05-02 17:30:00,2077.79,2083.42,2077.31,2081.43,9232.0
2016-05-03 13:30:00,2077.18,2077.18,2054.89,2066.31,14399.0
