time,open,high,low,close,volume
2018-12-03,5313.0,5444.0,5009.0,5242.0,0.0
2018-12-10,5242.0,5327.0,5036.0,5120.0,0.0
2018-12-17,5120.0,5188.0,4579.0,4797.0,0.0
2019-01-28,4797.0,5565.0,4797.0,5531.0,0.0
2019-02-04,5531.0,5575.0,5198.0,5293.8,0.0
2019-02-11,5293.8,5611.1,5147.6,5607.1,0.0
2019-02-18,5607.1,5782.1,5567.6,5720.1,0.0
2019-02-25,5720.1,5797.0,5509.9,5586.0,0.0
2019-03-04,5586.0,5718.0,5250.2,5625.2,0.0
2019-03-11,5625.2,5921.5,5618.3,5869.5,0.0
2019-03-18,5869.5,6068.2,5828.5,5887.5,0.0
2019-03-25,5887.5,6076.3,5818.5,6018.3,0.0
2019-04-01,6018.3,6337.3,6017.3,6333.3,0.0
2019-04-08,6333.3,6482.2,6318.3,6383.2,0.0
2019-04-15,6383.2,6471.3,6306.2,6410.5,0.0
2019-04-22,6410.5,6659.5,6228.6,6277.6,0.0
2019-04-29,6277.6,6476.1,6095.9,6186.4,0.0
2019-05-06,6186.4,6295.9,6006.9,6170.5,0.0
2019-05-13,6170.5,6377.8,6070.5,6284.8,0.0
2019-05-20,6284.8,6395.5,5734.3,5896.6,0.0
2019-05-27,5896.6,5972.3,5309.9,5331.9,0.0
2019-06-03,5331.9,5465.3,5065.6,5412.0,0.0
2019-06-10,5412.0,5488.8,5083.4,5264.5,0.0
2019-06-17,5264.5,5797.8,5169.3,5763.8,0.0
2019-06-24,5763.8,5993.2,5676.0,5801.2,0.0
2019-07-01,5801.2,6028.8,5607.1,5771.7,0.0
2019-07-08,5771.7,6097.3,5733.6,6034.7,0.0
2019-07-15,6034.7,6097.2,5483.7,5629.0,0.0
2019-07-22,5629.0,5764.2,5534.2,5620.0,0.0
2019-07-29,5620.0,5883.7,5362.9,5523.1,0.0
2019-08-05,5523.1,5561.9,5054.5,5440.9,0.0
2019-08-12,5440.9,5743.6,5353.6,5488.7,0.0
2019-08-19,5488.7,5710.0,5320.7,5385.7,0.0
2019-08-26,5385.7,5682.6,5293.3,5503.6,0.0
2019-09-02,5503.6,5765.5,5275.8,5651.2,0.0
2019-09-09,5651.2,5865.0,5389.9,5485.7,0.0
2019-09-16,5485.7,6328.4,5485.7,5847.7,0.0
2019-09-23,5847.7,5922.8,5471.3,5577.3,0.0
2019-09-30,5577.3,5636.5,5093.8,5276.7,0.0
2019-10-07,5276.7,5488.0,5135.7,5463.0,0.0
2019-10-14,5463.0,5486.4,5237.0,5374.7,0.0
2019-10-21,5374.7,5674.8,5285.5,5660.8,0.0
2019-10-28,5660.8,5693.0,5373.3,5613.5,0.0
2019-11-04,5613.5,5790.1,5579.1,5743.1,0.0
2019-11-11,5743.1,5802.2,5623.7,5790.2,0.0
2019-11-18,5790.2,5871.8,5485.2,5800.8,0.0
2019-11-25,5800.8,5864.7,5499.6,5539.1,0.0
2019-12-02,5539.1,5979.3,5532.7,5909.3,0.0
2019-12-09,5909.3,6040.1,5805.5,5972.1,0.0
2019-12-16,5972.1,6138.4,5968.0,6031.5,0.0
2019-12-23,6031.5,6191.4,6007.9,6164.4,0.0
2019-12-30,6164.4,6398.2,6055.1,6286.2,0.0
2020-01-06,6286.2,6551.1,5853.2,5904.5,0.0
2020-01-13,5904.5,5914.8,5733.0,5871.5,0.0
2020-01-20,5871.5,5973.3,5385.0,5385.0,0.0
2020-01-27,5385.0,5436.5,5099.3,5159.3,0.0
2020-02-03,5159.3,5223.1,4934.7,5050.4,0.0
2020-02-10,5050.4,5246.9,4950.8,5215.9,0.0
2020-02-17,5215.9,5466.3,5110.5,5336.9,0.0
2020-02-24,5336.9,5336.9,4389.6,4535.6,0.0
2020-03-02,4535.6,4870.9,4113.4,4162.9,0.0
2020-03-09,4162.9,4162.9,2743.1,3331.3,0.0
2020-03-16,3331.3,3361.5,2038.6,2355.7,0.0
2020-03-23,2355.7,2545.7,2089.1,2200.6,0.0
2020-03-30,2200.6,3004.0,1984.9,2976.5,0.0
2020-04-06,2976.5,3014.8,2438.8,2504.8,0.0
2020-04-13,2504.8,2726.8,2214.1,2295.6,0.0
2020-04-20,2295.6,2490.5,674.4,1801.0,0.0
2020-04-27,1801.0,2004.8,1128.5,1764.3,0.0
2020-05-04,1764.3,2541.0,1764.3,2395.6,0.0
2020-05-11,2395.6,2894.2,2286.2,2886.7,0.0
2020-05-18,2886.7,3470.2,2886.7,3345.1,0.0
2020-05-25,3345.1,3588.9,3125.8,3542.9,0.0
2020-06-01,3542.9,3983.5,3440.9,3924.5,0.0
2020-06-08,3924.5,4061.1,3467.4,3659.9,0.0
2020-06-15,3659.9,4059.5,3456.6,3960.0,0.0
2020-06-22,3960.0,4163.2,3710.5,3810.8,0.0
2020-06-29,3810.8,4077.7,3755.4,4032.0,0.0
2020-07-06,4032.0,4112.1,3861.2,4057.2,0.0
2020-07-13,4057.2,4138.0,3918.6,4072.9,0.0
2020-07-20,4072.9,4251.1,3997.5,4068.6,0.0
2020-07-27,4068.6,4195.9,3877.9,3973.2,0.0
2020-08-03,3973.2,4360.7,3966.4,4165.0,0.0
2020-08-10,4165.0,4307.4,4136.6,4180.8,0.0
2020-08-17,4235.8,4323.1,4147.1,4147.1,0.0
2020-08-24,4227.1,4382.0,4225.9,4304.9,0.0
2020-08-31,4304.9,4364.0,3947.7,3965.7,0.0
2020-09-07,3965.7,3971.7,3628.0,3763.5,0.0
2020-09-14,3763.5,4172.1,3704.0,4054.1,0.0
2020-09-21,4054.1,4148.5,3887.5,3975.5,0.0
2020-09-28,4016.5,4084.4,3672.6,3707.6,0.0
2020-10-05,3707.6,4161.7,3707.6,4069.7,0.0
2020-10-12,4069.7,4151.2,3921.2,4097.1,0.0
2020-10-19,4097.1,4189.4,3961.2,3961.2,0.0
2020-10-26,3977.2,3988.3,3500.6,3567.8,0.0
2020-11-02,3567.8,3949.0,3375.2,3756.2,0.0
2020-11-09,3756.2,4326.1,3734.3,4034.5,0.0
2020-11-16,4034.5,4268.1,4034.5,4241.2,0.0
2020-11-23,4254.2,4627.5,4231.0,4558.0,0.0
2020-11-30,4558.0,4675.3,4401.8,4612.3,0.0
2020-12-07,4612.3,4779.1,4500.6,4664.3,0.0
2020-12-14,4664.3,4942.5,4579.5,4920.5,0.0
2020-12-21,4920.5,4931.3,4616.7,4832.1,0.0
2020-12-28,4832.1,4898.9,4753.4,4844.3,0.0
2021-01-04,4844.3,5278.7,4723.1,5278.7,0.0
2021-01-11,5278.7,5396.4,5155.1,5218.3,0.0
2021-01-18,5218.3,5382.2,5142.6,5142.6,0.0
2021-01-25,5142.6,5354.2,5142.6,5321.8,0.0
2021-02-01,5321.8,5722.5,5161.3,5692.5,0.0
2021-02-08,5692.5,5973.1,5692.5,5954.1,0.0
2021-02-15,5954.1,6224.3,5859.0,5905.5,0.0
2021-02-22,5905.5,6377.0,5883.2,6165.7,0.0
2021-03-01,6165.7,6630.6,5917.1,6621.6,0.0
2021-03-08,6621.6,6787.9,6305.3,6615.2,0.0
2021-03-15,6615.2,6634.4,5823.3,6151.5,0.0
2021-03-22,6151.5,6203.0,5724.8,6084.0,0.0
2021-03-29,6084.0,6225.4,5885.0,6127.1,0.0
2021-04-05,6127.1,6127.1,5763.3,5911.0,0.0
2021-04-12,5911.0,6391.1,5873.4,6286.1,0.0
2021-04-19,6286.1,6437.1,6061.2,6241.2,0.0
2021-04-26,6241.2,6543.3,6065.7,6304.8,0.0
2021-05-03,6304.8,6670.4,6289.4,6478.9,0.0
2021-05-10,6478.9,6659.4,6306.2,6538.9,0.0
2021-05-17,6538.9,6699.6,6155.3,6405.3,0.0
2021-05-24,6405.3,6746.3,6361.7,6658.3,0.0
2021-05-31,6658.3,6967.4,6634.6,6933.4,0.0
2021-06-07,6933.4,7111.4,6837.7,7073.4,0.0
2021-06-14,7073.4,7279.6,6959.0,7196.1,0.0
2021-06-21,7196.1,7417.7,7077.5,7384.4,0.0
2021-06-28,7405.9,7599.3,7181.8,7487.4,0.0
2021-07-05,7415.4,7664.1,7037.9,7422.6,0.0
2021-07-12,7422.6,7502.4,6995.5,7103.0,0.0
2021-07-19,7103.0,7202.9,6499.7,7195.9,0.0
2021-07-26,7195.9,7404.5,7046.6,7404.5,0.0
2021-08-02,7361.5,7370.7,6733.9,6781.2,0.0
2021-08-09,6753.2,6937.0,6487.8,6769.9,0.0
2021-08-16,6769.9,6802.5,6181.4,6185.9,0.0
2021-08-23,6181.4,6898.2,6172.5,6898.2,0.0
2021-08-30,6861.2,7050.6,6703.5,6900.2,0.0
2021-09-06,6900.2,6980.7,6742.4,6953.2,0.0
2021-09-13,6953.2,7295.2,6935.7,7173.3,0.0
2021-09-20,7173.3,7421.5,6939.1,7392.5,0.0
2021-09-27,7421.5,7658.6,7303.0,7560.7,0.0
2021-10-04,7587.7,7992.8,7479.6,7940.8,0.0
2021-10-11,7940.8,8222.7,7907.1,8221.2,0.0
2021-10-18,8221.2,8410.5,8072.4,8410.5,0.0
2021-10-25,8410.5,8526.1,8032.1,8288.0,0.0
2021-11-01,8288.0,8447.4,7769.1,8062.1,0.0
2021-11-08,8122.1,8427.5,7896.0,8079.0,0.0
2021-11-15,8079.0,8083.9,7507.5,7507.5,0.0
2021-11-22,7566.0,7912.2,6726.4,6726.9,0.0
2021-11-29,6806.4,7277.0,6226.8,6606.3,0.0
2021-12-06,6606.3,7313.9,6606.3,7179.4,0.0
2021-12-13,7179.4,7281.0,6918.6,7010.0,0.0
2021-12-20,7010.0,7391.0,6611.4,7369.5,0.0
2021-12-27,7369.5,7732.4,7250.6,7530.1,0.0
2022-01-03,7530.1,8025.8,7414.0,7873.8,0.0
2022-01-10,7873.8,8405.7,7760.7,8389.2,0.0
2022-01-17,8389.2,8706.4,8272.6,8549.6,0.0
2022-01-24,8549.6,8856.5,8182.8,8706.0,0.0
2022-01-31,8706.0,9253.9,8602.1,9130.9,0.0
2022-02-07,9130.9,9368.4,8755.0,9368.4,0.0
2022-02-14,9368.4,9470.7,8746.0,9106.5,0.0
2022-02-21,9106.5,10032.0,8901.7,9163.9,0.0
2022-02-28,9163.9,11579.4,9163.9,11514.3,0.0
2022-03-07,11514.3,12822.6,10219.9,10738.4,0.0
2022-03-14,10738.4,10778.8,9168.7,10062.4,0.0
2022-03-21,10333.9,11633.8,10248.5,11223.3,0.0
2022-03-28,11223.3,11243.0,9699.7,9868.2,0.0
2022-04-04,9868.2,10473.0,9292.4,9786.5,0.0
2022-04-11,9786.5,10694.1,9209.8,10578.1,0.0
2022-04-18,10578.1,10918.2,9985.5,10098.3,0.0
2022-04-25,10098.3,10765.3,9517.2,10385.3,0.0
2022-05-02,10344.8,11074.2,9987.3,10987.0,0.0
2022-05-09,10987.0,10987.0,9734.2,10906.8,0.0
2022-05-16,10906.8,11398.9,10325.0,11020.4,0.0
2022-05-23,11020.4,11474.3,10832.0,11474.3,0.0
2022-05-30,11474.3,11941.1,11027.1,11925.1,0.0
2022-06-06,11925.1,12186.3,11592.0,11911.3,0.0
2022-06-13,11911.3,12192.8,10621.7,10833.2,0.0
2022-06-20,10833.2,11107.7,10139.2,10825.7,0.0
2022-06-27,10825.7,11336.0,10368.8,10756.3,0.0
2022-07-04,10756.3,11029.8,9386.2,10317.3,0.0
2022-07-11,10317.3,10328.6,8848.9,9529.2,0.0
2022-07-18,9529.2,10099.5,9340.0,9482.3,0.0
2022-07-25,9482.3,10124.8,9264.7,10124.8,0.0
2022-08-01,10124.8,10124.8,8622.9,8773.4,0.0
2022-08-08,8773.4,9425.5,8644.2,9109.1,0.0
2022-08-15,9109.1,9168.5,8502.7,9168.5,0.0
2022-08-22,9168.5,9568.7,8628.4,9292.0,0.0
2022-08-29,9292.0,9752.5,8582.1,8704.7,0.0
2022-09-05,8704.7,9019.4,8097.3,8587.7,0.0
2022-09-12,8587.7,8987.0,8391.1,8500.1,0.0
2022-09-19,8500.1,8662.6,7799.9,7930.9,0.0
2022-09-26,7799.9,8276.3,7616.4,7951.0,0.0
2022-10-03,7893.5,9288.9,7893.5,9281.9,0.0
2022-10-10,9281.9,9314.5,8437.7,8475.7,0.0
2022-10-17,8475.7,8709.4,8118.8,8581.2,0.0
2022-10-24,8504.7,8956.0,8251.5,8808.5,0.0
2022-10-31,8808.5,9234.6,8497.7,9234.6,0.0
2022-11-07,9234.6,9319.8,8407.8,8820.6,0.0
2022-11-14,8820.6,8914.7,7759.5,8027.0,0.0
2022-11-21,8027.0,8234.8,7527.7,7653.7,0.0
2022-11-28,7621.7,8334.6,7360.3,8032.1,0.0
2022-12-05,8032.1,8272.5,7014.4,7162.4,0.0
2022-12-12,7162.4,7782.6,7032.4,7455.1,0.0
2022-12-19,7455.1,8032.1,7403.5,7934.1,0.0
2022-12-26,7934.1,8117.7,7681.7,8050.2,0.0
2023-01-02,8050.2,8152.0,7251.1,7374.9,0.0
2023-01-09,7374.9,8026.2,7367.5,8026.2,0.0
2023-01-16,8026.2,8262.1,7844.5,8172.3,0.0
2023-01-23,8172.3,8265.2,7910.5,7947.0,0.0
2023-01-30,7910.5,8055.5,7323.7,7323.7,0.0
2023-02-06,7334.7,8050.3,7239.5,7996.3,0.0
2023-02-13,7996.3,8079.3,7532.5,7659.5,0.0
2023-02-20,7659.5,7774.0,7382.2,7649.9,0.0
2023-02-27,7649.9,7995.2,7503.3,7993.7,0.0
2023-03-06,7993.7,8099.7,7484.5,7719.5,0.0
2023-03-13,7719.5,7754.8,6535.6,6642.6,0.0
2023-03-20,6642.6,7167.9,6436.5,6684.5,0.0
2023-03-27,6684.5,7575.5,6684.5,7573.0,0.0
2023-04-03,7573.0,8183.5,7573.0,8050.1,0.0
2023-04-10,8050.1,8350.2,7941.1,8261.6,0.0
2023-04-17,8261.6,8265.0,7671.2,7836.2,0.0
2023-04-24,7836.2,7915.2,7389.0,7660.5,0.0
2023-05-01,7660.5,7663.9,6360.5,7127.7,0.0
2023-05-08,7127.7,7382.1,6989.3,7001.8,0.0
2023-05-15,7001.8,7356.5,6935.8,7188.5,0.0
2023-05-22,7118.5,7471.5,7067.1,7303.8,0.0
2023-05-29,7288.3,7354.2,6704.2,7190.6,0.0
2023-06-05,7190.6,7507.1,6908.5,7039.9,0.0
2023-06-12,7039.9,7202.5,6688.1,7164.5,0.0
2023-06-19,7164.5,7270.8,6734.8,6952.3,0.0
2023-06-26,6952.3,7108.1,6706.8,7047.6,0.0
2023-07-03,7047.6,7395.8,6973.5,7395.8,0.0
2023-07-10,7373.3,7730.7,7270.7,7521.7,0.0
2023-07-17,7521.7,7727.2,7378.3,7727.2,0.0
2023-07-24,7727.2,8062.5,7641.3,8058.5,0.0
2023-07-31,8058.5,8306.1,7855.0,8306.1,0.0
2023-08-07,8306.1,8462.3,7971.8,8276.3,0.0
2023-08-14,8276.3,8285.9,7857.1,8119.4,0.0
2023-08-21,8119.4,8173.5,7756.1,7997.7,0.0
2023-08-28,7997.7,8590.7,7926.7,8586.7,0.0
2023-09-04,8586.7,8782.4,8479.7,8688.2,0.0
2023-09-11,8688.2,9073.4,8634.6,9070.9,0.0
2023-09-18,9070.9,9241.5,8829.0,9020.6,0.0
2023-09-25,9020.6,9463.0,8795.3,9027.2,0.0
2023-10-02,9027.2,9132.3,8070.0,8197.0,0.0
2023-10-09,8197.0,8672.8,8122.3,8660.8,0.0
2023-10-16,8660.8,8979.6,8437.8,8749.6,0.0
2023-10-23,8749.6,8817.1,8194.3,8495.5,0.0
2023-10-30,8495.5,8501.9,7982.6,7982.6,0.0
2023-11-06,7982.6,8195.2,7465.3,7716.6,0.0
2023-11-13,7716.6,7962.1,7215.6,7609.0,0.0
2023-11-20,7617.5,7845.6,7381.2,7518.8,0.0
2023-11-27,7518.8,7962.9,7399.2,7399.2,0.0
2023-12-04,7443.2,7508.5,6890.2,7141.6,0.0
2023-12-11,7141.6,7263.2,6787.0,7198.5,0.0
2023-12-18,7198.5,7538.6,7098.5,7352.8,0.0
2023-12-25,7352.8,7621.3,7131.3,7139.8,0.0
2024-01-01,7139.8,7432.2,6936.7,7405.2,0.0
2024-01-08,7405.2,7532.7,7021.8,7284.7,0.0
2024-01-15,7284.7,7462.5,7061.7,7343.0,0.0
2024-01-22,7298.5,7823.1,7256.0,7823.1,0.0
2024-01-29,7823.1,7925.4,7174.5,7235.0,0.0
2024-02-05,7235.0,7725.6,7137.0,7657.6,0.0
2024-02-12,7657.6,7861.5,7550.0,7823.0,0.0
2024-02-19,7823.0,7885.1,7626.8,7648.8,0.0
2024-02-26,7648.8,8065.3,7574.5,7959.8,0.0
2024-03-04,7959.8,8036.7,7719.4,7747.4,0.0
