time,open,high,low,close,volume
2023-01-04 14:00:00,1.20565,1.20768,1.20141,1.2066,0.0
2023-01-04 18:00:00,1.2066,1.20731,1.20417,1.20547,0.0
2023-01-04 22:00:00,1.20547,1.20779,1.20508,1.20635,0.0
2023-01-05 02:00:00,1.20635,1.20637,1.2031,1.20376,0.0
2023-01-05 06:00:00,1.20376,1.20507,1.20001,1.20305,0.0
2023-01-05 10:00:00,1.20305,1.20385,1.19174,1.19201,0.0
2023-01-05 14:00:00,1.19201,1.19287,1.18734,1.19076,0.0
2023-01-05 18:00:00,1.19076,1.19357,1.18974,1.19124,0.0
2023-01-05 22:00:00,1.19124,1.19294,1.1904,1.19189,0.0
2023-01-06 02:00:00,1.19189,1.1936,1.18989,1.19042,0.0
2023-01-06 06:00:00,1.19042,1.19265,1.1854,1.18581,0.0
2023-01-06 10:00:00,1.18581,1.19299,1.18414,1.19263,0.0
2023-01-06 14:00:00,1.19263,1.20852,1.18787,1.2085,0.0
2023-01-06 18:00:00,1.2085,1.20995,1.2071,1.20918,0.0
2023-01-08 22:00:00,1.20918,1.21283,1.20849,1.2114,0.0
2023-01-09 02:00:00,1.2114,1.21582,1.21124,1.21465,0.0
2023-01-09 06:00:00,1.21465,1.21744,1.21259,1.21589,0.0
2023-01-09 10:00:00,1.21589,1.21884,1.21122,1.21685,0.0
2023-01-09 14:00:00,1.21685,1.22101,1.21608,1.21948,0.0
2023-01-09 18:00:00,1.21948,1.22048,1.21764,1.21849,0.0
2023-01-09 22:00:00,1.21849,1.21982,1.21646,1.21801,0.0
2023-01-10 02:00:00,1.21801,1.21863,1.21573,1.21751,0.0
2023-01-10 06:00:00,1.21751,1.21849,1.21399,1.2184,0.0
2023-01-10 10:00:00,1.2184,1.21841,1.21102,1.21374,0.0
2023-01-10 14:00:00,1.21374,1.21812,1.21356,1.21489,0.0
2023-01-10 18:00:00,1.21489,1.21678,1.21422,1.21499,0.0
2023-01-10 22:00:00,1.21499,1.21642,1.21415,1.21505,0.0
2023-01-11 02:00:00,1.21505,1.2174,1.21463,1.21687,0.0
2023-01-11 06:00:00,1.21687,1.21785,1.21259,1.21326,0.0
2023-01-11 10:00:00,1.21326,1.21411,1.21038,1.21062,0.0
2023-01-11 14:00:00,1.21062,1.21536,1.21004,1.21211,0.0
2023-01-11 18:00:00,1.21211,1.21564,1.21135,1.21486,0.0
2023-01-11 22:00:00,1.21486,1.21653,1.21423,1.2159,0.0
2023-01-12 02:00:00,1.2159,1.21706,1.21529,1.21559,0.0
2023-01-12 06:00:00,1.21559,1.21822,1.21337,1.2177,0.0
2023-01-12 10:00:00,1.2177,1.22419,1.20893,1.22358,0.0
2023-01-12 14:00:00,1.22358,1.22399,1.20885,1.22289,0.0
2023-01-12 18:00:00,1.22289,1.2247,1.22059,1.22117,0.0
2023-01-12 22:00:00,1.22117,1.2233,1.2203,1.22188,0.0
2023-01-13 02:00:00,1.22188,1.22192,1.21761,1.2181,0.0
2023-01-13 06:00:00,1.2181,1.22486,1.21809,1.22283,0.0
2023-01-13 10:00:00,1.22283,1.2241,1.21591,1.21672,0.0
2023-01-13 14:00:00,1.21672,1.22222,1.21506,1.22094,0.0
2023-01-13 18:00:00,1.22094,1.22398,1.22039,1.22335,0.0
2023-01-15 22:00:00,1.22335,1.22767,1.22186,1.22716,0.0
2023-01-16 02:00:00,1.22716,1.22894,1.22555,1.22635,0.0
2023-01-16 06:00:00,1.22635,1.22643,1.2172,1.22006,0.0
2023-01-16 10:00:00,1.22006,1.22257,1.21806,1.21933,0.0
2023-01-16 14:00:00,1.21933,1.22114,1.21894,1.2191,0.0
2023-01-16 18:00:00,1.2191,1.21991,1.21829,1.2196,0.0
2023-01-16 22:00:00,1.2196,1.22132,1.21788,1.21884,0.0
2023-01-17 02:00:00,1.21884,1.22062,1.21723,1.22012,0.0
2023-01-17 06:00:00,1.22012,1.22302,1.21697,1.22088,0.0
2023-01-17 10:00:00,1.22088,1.22726,1.21922,1.22519,0.0
2023-01-17 14:00:00,1.22519,1.23007,1.22464,1.22624,0.0
2023-01-17 18:00:00,1.22624,1.2292,1.22587,1.22877,0.0
2023-01-17 22:00:00,1.22877,1.22904,1.22688,1.22851,0.0
2023-01-18 02:00:00,1.22851,1.22903,1.22552,1.22825,0.0
2023-01-18 06:00:00,1.22825,1.23634,1.2282,1.23592,0.0
2023-01-18 10:00:00,1.23592,1.24219,1.23378,1.23953,0.0
2023-01-18 14:00:00,1.23953,1.2436,1.23314,1.23458,0.0
2023-01-18 18:00:00,1.23458,1.23483,1.23275,1.23466,0.0
2023-01-18 22:00:00,1.23466,1.23507,1.23189,1.23369,0.0
2023-01-19 02:00:00,1.23369,1.23455,1.23204,1.2331,0.0
2023-01-19 06:00:00,1.2331,1.23498,1.23133,1.23371,0.0
2023-01-19 10:00:00,1.23371,1.23591,1.23155,1.23496,0.0
2023-01-19 14:00:00,1.23496,1.23777,1.23366,1.23726,0.0
